Participant_ID,Dates,Calories
p08,2020-08-22,884.5785258522915
p08,2020-08-23,1338.275736800228
p08,2020-08-24,458.8264916158817
p08,2020-08-25,807.1082750220086
p08,2020-08-26,501.6462809059994
p08,2020-08-27,646.0464982103725
p08,2020-08-28,850.2103997156901
p08,2020-08-29,869.8400795167104
p08,2020-08-30,1323.537290465706
p08,2020-08-31,444.0880452812401
p08,2020-09-01,792.36982868619
p08,2020-09-02,486.907834570228
p08,2020-09-03,631.3080518734662
p08,2020-09-04,835.4719533799962
p08,2020-09-05,855.1016331821071
p08,2020-09-06,1308.7988441311836
p08,2020-09-07,429.3495989463138
p08,2020-09-08,777.6313823525913
p08,2020-09-09,472.1693882360375
p08,2020-09-10,616.5696055405419
p08,2020-09-11,820.7335070461561
p08,2020-09-12,840.3631868475042
p08,2020-09-13,1294.0603977960645
p08,2020-09-14,414.61115261325284
p08,2020-09-15,762.8929360189924
p08,2020-09-16,457.43094190198116
p08,2020-09-17,601.8311592056162
p08,2020-09-18,805.9950607123163
p08,2020-09-19,825.624740514261
p08,2020-09-20,1279.3219514631696
p08,2020-09-21,399.8727062783267
p08,2020-09-22,748.154489683174
p08,2020-09-23,442.69249556792494
p08,2020-09-24,587.0927128726712
p08,2020-09-25,791.2566143773251
p08,2020-09-26,810.8862941810182
p08,2020-09-27,1264.5835051280503
p08,2020-09-28,385.134259943685
p08,2020-09-29,733.4160433495751
p08,2020-09-30,427.95404923215386
p08,2020-10-01,572.354266535765
p08,2020-10-02,776.518168041631
p08,2020-10-03,796.1478478450549
p08,2020-10-04,1249.845058793528
p08,2020-10-05,370.3958136090437
p08,2020-10-06,718.6775970147837
p08,2020-10-07,413.21560289981255
p08,2020-10-08,557.6158202028198
p08,2020-10-09,761.7797217096452
p08,2020-10-10,781.4094015118121
p08,2020-10-11,1235.106612460036
p08,2020-10-12,355.657367274402
p08,2020-10-13,703.9391506811847
p08,2020-10-14,398.4771565639067
p08,2020-10-15,542.8773738678942
p08,2020-10-16,747.0412753739511
p08,2020-10-17,766.6709551762308
p08,2020-10-18,1220.3681661255137
p08,2020-10-19,340.91892093947587
p08,2020-10-20,689.2007043453663
p08,2020-10-21,383.73871022813546
p08,2020-10-22,528.1389275329892
p08,2020-10-23,732.3028290401112
p08,2020-10-24,751.9325088416277
p08,2020-10-25,1205.629719790395
p08,2020-10-26,326.1804746051191
p08,2020-10-27,674.4622580117675
p08,2020-10-28,369.00026389579443
p08,2020-10-29,513.4004811980635
p08,2020-10-30,717.5643827044173
p08,2020-10-31,737.1940625070247
p08,2020-11-01,1190.8912734552757
p08,2020-11-02,311.44202827148865
p08,2020-11-03,659.723811677059
p08,2020-11-04,354.261817560023
p08,2020-11-05,498.66203486511847
p08,2020-11-06,702.8259363724313
p08,2020-11-07,722.4556161728036
p08,2020-11-08,1176.1528271213501
p08,2020-11-09,296.7035819368471
p08,2020-11-10,644.9853653422674
p08,2020-11-11,339.5233712259668
p08,2020-11-12,483.92358852821224
p08,2020-11-13,688.0874900355861
p08,2020-11-14,707.7171698368405
p08,2020-11-15,1161.414380786231
p08,2020-11-16,281.96513560192085
p08,2020-11-17,630.2469190075587
p08,2020-11-18,324.7849248900612
p08,2020-11-19,469.1851421952672
p08,2020-11-20,673.349043701746
p08,2020-11-21,692.9787235035976
p08,2020-11-22,1146.6759344517088
p08,2020-11-23,267.22668926756404
p08,2020-11-24,615.5084726739599
p08,2020-11-25,310.04647855772004
p08,2020-11-26,454.44669586232214
p08,2020-11-27,658.610597367906
p08,2020-11-28,678.2402771689945
p08,2020-11-29,1131.937488118217
p08,2020-11-30,252.48824293263783
p08,2020-12-01,600.7700263381415
p08,2020-12-02,295.3080322219487
p08,2020-12-03,439.7082495254158
p08,2020-12-04,643.8721510329148
p08,2020-12-05,663.5018308357514
p08,2020-12-06,1117.1990417836946
p08,2020-12-07,237.74979659900748
p08,2020-12-08,586.0315800045427
p08,2020-12-09,280.5695858878926
p08,2020-12-10,424.96980319249144
p08,2020-12-11,629.1337046972208
p08,2020-12-12,648.7633844997882
p08,2020-12-13,1102.4605954485755
p08,2020-12-14,223.01135026465062
p08,2020-12-15,571.2931336697511
p08,2020-12-16,265.83113955383635
p08,2020-12-17,410.23135685756574
p08,2020-12-18,614.3952583652349
p08,2020-12-19,634.0249381665453
p08,2020-12-20,1087.7221491146502
p08,2020-12-21,208.2729039297243
p08,2020-12-22,556.5546873361524
p08,2020-12-23,251.09269321978007
p08,2020-12-24,395.49291052462075
p08,2020-12-25,599.656812029541
p08,2020-12-26,619.2864918309642
p08,2020-12-27,1072.983702779531
p08,2020-12-28,193.53445759508287
p08,2020-12-29,541.8162410003339
p08,2020-12-30,236.35424688400883
p08,2020-12-31,380.75446418773515
p08,2021-01-01,584.918365693847
p08,2021-01-02,604.548045496361
p08,2021-01-03,1058.2452564450086
p08,2021-01-04,178.79601126044133
p08,2021-01-05,527.077794666735
p08,2021-01-06,221.61580055153314
p08,2021-01-07,366.0160178547901
p08,2021-01-08,570.179919360007
p08,2021-01-09,589.809599161758
p08,2021-01-10,1043.50681011092
p08,2021-01-11,164.05756492709548
p08,2021-01-12,512.3393483331363
p08,2021-01-13,206.87735421576195
p08,2021-01-14,351.2775715198643
p08,2021-01-15,555.4414730261672
p08,2021-01-16,575.0711528285151
p08,2021-01-17,1028.7683637769946
p08,2021-01-18,149.31911859216933
p08,2021-01-19,497.6009019973179
p08,2021-01-20,192.13890788170568
p08,2021-01-21,336.5391251849387
p08,2021-01-22,540.7030266911759
p08,2021-01-23,560.332706492552
p08,2021-01-24,1014.0299174418753
p08,2021-01-25,134.58067225752797
p08,2021-01-26,482.862455663719
p08,2021-01-27,177.40046154579994
p08,2021-01-28,321.80067885001307
p08,2021-01-29,525.9645803554819
p08,2021-01-30,545.594260159309
p08,2021-01-31,999.2914711073532
p08,2021-02-01,119.84222592288626
p08,2021-02-02,468.12400932892734
p08,2021-02-03,162.6620152134588
p08,2021-02-04,307.06223251706797
p08,2021-02-05,511.22613402349594
p08,2021-02-06,530.8558138250879
p08,2021-02-07,984.5530247738614
p08,2021-02-08,105.10377958824478
p08,2021-02-09,453.3855629942188
p08,2021-02-10,147.92356887768744
p08,2021-02-11,292.3237861801616
p08,2021-02-12,496.48768768780195
p08,2021-02-13,516.1173674904848
p08,2021-02-14,969.814578439339
p08,2021-02-15,90.36533325331857
p08,2021-02-16,438.64711665951006
p08,2021-02-17,133.18512254191637
p08,2021-02-18,277.5853398472374
p08,2021-02-19,481.7492413539622
p08,2021-02-20,501.3789211558819
p08,2021-02-21,955.07613210422
p08,2021-02-22,75.62688691896193
p08,2021-02-23,423.9086703258285
p08,2021-02-24,118.44667620957506
p08,2021-02-25,262.84689351231174
p08,2021-02-26,467.01079502012215
p08,2021-02-27,486.6404748212787
p08,2021-02-28,940.3376857702946
p08,2021-03-01,60.88844058533135
p08,2021-03-02,409.17022399111977
p08,2021-03-03,103.70822987380382
p08,2021-03-04,248.1084471793667
p08,2021-03-05,452.27234868513074
p08,2021-03-06,471.90202848705775
p08,2021-03-07,925.5992394351754
p08,2021-03-08,46.14999425068993
p08,2021-03-09,394.4317776564112
p08,2021-03-10,88.96978353974754
p08,2021-03-11,233.37000084246034
p08,2021-03-12,437.5339023494368
p08,2021-03-13,457.16358215109443
p08,2021-03-14,910.8607931000563
p08,2021-03-15,31.411547916048278
p08,2021-03-16,379.6933313217025
p08,2021-03-17,74.23133720555694
p08,2021-03-18,218.63155450951518
p08,2021-03-19,422.79545601559676
p08,2021-03-20,442.42513581785147
p08,2021-03-21,896.1223467655341
p08,2021-03-22,16.67310158270243
p08,2021-03-23,364.9548849881037
p08,2021-03-24,59.49289087150066
p08,2021-03-25,203.8931081765703
p08,2021-03-26,408.0570096817569
p08,2021-03-27,427.68668948324836
p08,2021-03-28,881.3839004320422
p08,2021-03-29,1.9346552477762202
p08,2021-03-30,350.2164386522852
p08,2021-03-31,44.75444453572942
p09,2020-04-01,218.13190464449684
p09,2020-04-02,274.78325670036196
p09,2020-04-03,701.9947192181896
p09,2020-04-04,767.9318031560223
p09,2020-04-05,361.07202166307167
p09,2020-04-06,-162.24159480831975
p09,2020-04-07,173.15356808219065
p09,2020-04-08,227.9107323861199
p09,2020-04-09,284.5620844419169
p09,2020-04-10,711.7735469606046
p09,2020-04-11,777.710630897606
p09,2020-04-12,370.8508494042218
p09,2020-04-13,-152.46276706692686
p09,2020-04-14,182.93239582384822
p09,2020-04-15,237.689560127743
p09,2020-04-16,294.34091218265525
p09,2020-04-17,721.5523747021034
p09,2020-04-18,787.4894586385874
p09,2020-04-19,380.6296771452021
p09,2020-04-20,-142.68393932538578
p09,2020-04-21,192.71122356433918
p09,2020-04-22,247.4683878688798
p09,2020-04-23,304.1197399242102
p09,2020-04-24,731.3312024436026
p09,2020-04-25,797.268286380171
p09,2020-04-26,390.4085048862672
p09,2020-04-27,-132.9051115837425
p09,2020-04-28,202.49005130634873
p09,2020-04-29,257.24721561098903
p09,2020-04-30,313.8985676662889
p09,2020-05-01,741.1100301842177
p09,2020-05-02,807.0471141224164
p09,2020-05-03,400.18733262733247
p09,2020-05-04,-123.12628384220147
p09,2020-05-05,212.26887904765434
p09,2020-05-06,267.02604335212595
p09,2020-05-07,323.67739540784385
p09,2020-05-08,750.8888579257166
p09,2020-05-09,816.825941864
p09,2020-05-10,409.9661603683977
p09,2020-05-11,-113.34745610080864
p09,2020-05-12,222.04770678966386
p09,2020-05-13,276.8048710938233
p09,2020-05-14,333.45622314939874
p09,2020-05-15,760.6676856676736
p09,2020-05-16,826.6047696049814
p09,2020-05-17,419.74498810937786
p09,2020-05-18,-103.568628359017
p09,2020-05-19,231.8265345316736
p09,2020-05-20,286.5836988354464
p09,2020-05-21,343.23505089095363
p09,2020-05-22,770.4465134096304
p09,2020-05-23,836.3835973465651
p09,2020-05-24,429.52381585308683
p09,2020-05-25,-93.78980061762434
p09,2020-05-26,241.60536227333108
p09,2020-05-27,296.3625265770695
p09,2020-05-28,353.0138786322158
p09,2020-05-29,780.2253411497875
p09,2020-05-30,846.1624250881489
p09,2020-05-31,439.30264359415196
p09,2020-06-01,-84.0109728760832
p09,2020-06-02,251.3841900149886
p09,2020-06-03,306.1413543182063
p09,2020-06-04,362.7927063732469
p09,2020-06-05,790.0041688912866
p09,2020-06-06,855.9412528291302
p09,2020-06-07,449.0814713352172
p09,2020-06-08,-74.23214513454207
p09,2020-06-09,261.16301775547976
p09,2020-06-10,315.9201820603155
p09,2020-06-11,372.57153411532556
p09,2020-06-12,799.7829966332436
p09,2020-06-13,865.7200805707139
p09,2020-06-14,458.8602990788412
p09,2020-06-15,-64.45331739300093
p09,2020-06-16,270.9418454974892
p09,2020-06-17,325.69900980145246
p09,2020-06-18,382.35036185688045
p09,2020-06-19,809.5618243752004
p09,2020-06-20,875.498908312959
p09,2020-06-21,468.63912681999125
p09,2020-06-22,-54.67448965160827
p09,2020-06-23,280.72067323879486
p09,2020-06-24,335.4778375425894
p09,2020-06-25,392.1291895976189
p09,2020-06-26,819.3406521171573
p09,2020-06-27,885.2777360542417
p09,2020-06-28,478.4179545609715
p09,2020-06-29,-44.89566191006719
p09,2020-06-30,290.4995009808043
p09,2020-07-01,345.2566652842868
p09,2020-07-02,401.9080173391738
p09,2020-07-03,829.1194798586564
p09,2020-07-04,895.0565637955242
p09,2020-07-05,488.1967823019518
p09,2020-07-06,-35.11683416842385
p09,2020-07-07,300.278328722462
p09,2020-07-08,355.0354930259099
p09,2020-07-09,411.68684508125256
p09,2020-07-10,838.8983076010711
p09,2020-07-11,904.8353915371079
p09,2020-07-12,497.97561004310194
p09,2020-07-13,-25.33800642688277
p09,2020-07-14,310.0571564641195
p09,2020-07-15,364.81432076753293
p09,2020-07-16,421.4656728233312
p09,2020-07-17,848.6771353407704
p09,2020-07-18,914.614219279353
p09,2020-07-19,507.75443778408226
p09,2020-07-20,-15.559178685489883
p09,2020-07-21,319.83598420577704
p09,2020-07-22,374.59314850874415
p09,2020-07-23,431.24450056436234
p09,2020-07-24,858.4559630827273
p09,2020-07-25,924.3930470206354
p09,2020-07-26,517.5332655251475
p09,2020-07-27,-5.780350943800727
p09,2020-07-28,329.6148119466201
p09,2020-07-29,384.3719762508533
p09,2020-07-30,441.0233283064411
p09,2020-07-31,868.2347908246843
p09,2020-08-01,934.1718747619182
p09,2020-08-02,527.3120932687714
p09,2020-08-03,3.998476797592332
p09,2020-08-04,339.39363968827763
p09,2020-08-05,394.15080399199024
p09,2020-08-06,450.802156047996
p09,2020-08-07,878.0136185666413
p09,2020-08-08,943.9507025035018
p09,2020-08-09,537.0909210099215
p09,2020-08-10,13.77730453898505
p09,2020-08-11,349.1724674299353
p09,2020-08-12,403.9296317336133
p09,2020-08-13,460.58098378873433
p09,2020-08-14,887.7924463063404
p09,2020-08-15,953.7295302444832
p09,2020-08-16,546.8697487509017
p09,2020-08-17,23.556132280674433
p09,2020-08-18,358.9512951704263
p09,2020-08-19,413.7084594752363
p09,2020-08-20,470.3598115302892
p09,2020-08-21,897.5712740478396
p09,2020-08-22,963.5083579860669
p09,2020-08-23,556.648576491967
p09,2020-08-24,33.33496002216947
p09,2020-08-25,368.7301229124359
p09,2020-08-26,423.4872872168594
p09,2020-08-27,480.138639272368
p09,2020-08-28,907.3501017902543
p09,2020-08-29,973.2871857283121
p09,2020-08-30,566.4274042330322
p09,2020-08-31,43.11378776371066
p09,2020-09-01,378.5089506537414
p09,2020-09-02,433.26611495799636
p09,2020-09-03,489.91746701339906
p09,2020-09-04,917.1289295317533
p09,2020-09-05,983.0660134695945
p09,2020-09-06,576.2062319740972
p09,2020-09-07,52.892615505103265
p09,2020-09-08,388.28777839575105
p09,2020-09-09,443.04494269969376
p09,2020-09-10,499.6962947546613
p09,2020-09-11,926.9077572737103
p09,2020-09-12,992.8448412108771
p09,2020-09-13,585.9850597150776
p09,2020-09-14,62.67144324689491
p09,2020-09-15,398.0666061377607
p09,2020-09-16,452.82377044131675
p09,2020-09-17,509.47512249621616
p09,2020-09-18,936.6865850156671
p09,2020-09-19,1002.6236689524609
p09,2020-09-20,595.7638874588715
p09,2020-09-21,72.45027098828774
p09,2020-09-22,407.84543387906626
p09,2020-09-23,462.60259818293974
p09,2020-09-24,519.2539502382949
p09,2020-09-25,946.4654127558242
p09,2020-09-26,1012.4024966940447
p09,2020-09-27,605.5427151998516
p09,2020-09-28,82.22909872982882
p09,2020-09-29,417.62426162107573
p09,2020-09-30,472.38142592407684
p09,2020-10-01,529.0327779793259
p09,2020-10-02,956.2442404973233
p09,2020-10-03,1022.1813244350262
p09,2020-10-04,615.3215429409169
p09,2020-10-05,92.00792647136984
p09,2020-10-06,427.40308936156686
p09,2020-10-07,482.16025366618584
p09,2020-10-08,538.8116057214047
p09,2020-10-09,966.023068239738
p09,2020-10-10,1031.9601521766097
p09,2020-10-11,625.1003706846258
p09,2020-10-12,101.78675421291081
p09,2020-10-13,437.1819171035764
p09,2020-10-14,491.9390814073973
p09,2020-10-15,548.5904334629596
p09,2020-10-16,975.8018959812372
p09,2020-10-17,1041.738979918855
p09,2020-10-18,634.8791984256909
p09,2020-10-19,111.56558195430375
p09,2020-10-20,446.96074484488196
p09,2020-10-21,501.7179091485341
p09,2020-10-22,558.369261203698
p09,2020-10-23,985.5807237231941
p09,2020-10-24,1051.5178076601374
p09,2020-10-25,644.6580261666713
p09,2020-10-26,121.34440969599297
p09,2020-10-27,456.7395725868914
p09,2020-10-28,511.4967368906434
p09,2020-10-29,568.1480889452529
p09,2020-10-30,995.3595514646931
p09,2020-10-31,1061.2966354014197
p09,2020-11-01,654.4368539076515
p09,2020-11-02,131.12323743748811
p09,2020-11-03,466.518400328549
p09,2020-11-04,521.2755646317803
p09,2020-11-05,577.9269166873316
p09,2020-11-06,1005.1383792071078
p09,2020-11-07,1071.0754631439663
p09,2020-11-08,664.2156816488016
p09,2020-11-09,140.9020651790292
p09,2020-11-10,476.2972280690402
p09,2020-11-11,531.0543923734034
p09,2020-11-12,587.7057444283627
p09,2020-11-13,1014.917206946807
p09,2020-11-14,1080.8542908849477
p09,2020-11-15,673.9945093897819
p09,2020-11-16,150.68089292042208
p09,2020-11-17,486.07605581069765
p09,2020-11-18,540.8332201146145
p09,2020-11-19,597.4845721704414
p09,2020-11-20,1024.696034688764
p09,2020-11-21,1090.6331186265313
p09,2020-11-22,683.7733371308472
p09,2020-11-23,160.4597206621114
p09,2020-11-24,495.8548835527073
p09,2020-11-25,550.6120478567236
p09,2020-11-26,607.2633999125201
p09,2020-11-27,1034.4748624307208
p09,2020-11-28,1100.411946367814
p09,2020-11-29,693.552164874556
p09,2020-11-30,170.238548403504
p09,2020-12-01,505.63371129401276
p09,2020-12-02,560.3908755978607
p09,2020-12-03,617.0422276535513
p09,2020-12-04,1044.2536901708781
p09,2020-12-05,1110.1907741093978
p09,2020-12-06,703.3309926156213
p09,2020-12-07,180.01737614499922
p09,2020-12-08,515.4125390360224
p09,2020-12-09,570.1697033394837
p09,2020-12-10,626.8210553948135
p09,2020-12-11,1054.032517912377
p09,2020-12-12,1119.969601850379
p09,2020-12-13,713.1098203566015
p09,2020-12-14,189.7962038866885
p09,2020-12-15,525.1913667765134
p09,2020-12-16,579.9485310811068
p09,2020-12-17,636.5998831363682
p09,2020-12-18,1063.8113456547917
p09,2020-12-19,1129.7484295919628
p09,2020-12-20,722.8886480977516
p09,2020-12-21,199.57503162808132
p09,2020-12-22,534.9701945185229
p09,2020-12-23,589.7273588227297
p09,2020-12-24,646.3787108784471
p09,2020-12-25,1073.590173396291
p09,2020-12-26,1139.527257334208
p09,2020-12-27,732.6674758387319
p09,2020-12-28,209.3538593696225
p09,2020-12-29,544.7490222598286
p09,2020-12-30,599.5061865638669
p09,2020-12-31,656.1575386186615
p09,2021-01-01,1083.3690011377898
p09,2021-01-02,1149.3060850754905
p09,2021-01-03,742.446303579797
p09,2021-01-04,219.13268711116342
p09,2021-01-05,554.527850001838
p09,2021-01-06,609.2850143060502
p09,2021-01-07,665.9363663607404
p09,2021-01-08,1093.1478288797468
p09,2021-01-09,1159.0849128167729
p09,2021-01-10,752.2251313234211
p09,2021-01-11,228.91151485280693
p09,2021-01-12,564.3066777438477
p09,2021-01-13,619.0638420471871
p09,2021-01-14,675.7151941022952
p09,2021-01-15,1102.9266566217036
p09,2021-01-16,1168.8637405583568
p09,2021-01-17,762.0039590645711
p09,2021-01-18,238.6903425941996
p09,2021-01-19,574.0855054851532
p09,2021-01-20,628.8426697888102
p09,2021-01-21,685.4940218438502
p09,2021-01-22,1112.7054843618607
p09,2021-01-23,1178.642568299338
p09,2021-01-24,771.7827868055515
p09,2021-01-25,248.46917033574056
p09,2021-01-26,583.8643332271629
p09,2021-01-27,638.6214975300215
p09,2021-01-28,695.2728495854051
p09,2021-01-29,1122.48431210336
p09,2021-01-30,1188.4213960409218
p09,2021-01-31,781.5616145466166
p09,2021-02-01,258.2479980772818
p09,2021-02-02,593.643160967654
p09,2021-02-03,648.4003252721307
p09,2021-02-04,705.0516773274836
p09,2021-02-05,1132.2631398457745
p09,2021-02-06,1198.2002237834681
p09,2021-02-07,791.3404422903255
p09,2021-02-08,268.0268258188229
p09,2021-02-09,603.4219887093114
p09,2021-02-10,658.1791530132676
p09,2021-02-11,714.8305050685149
p09,2021-02-12,1142.0419675872738
p09,2021-02-13,1207.9790515247505
p09,2021-02-14,801.1192700313907
p09,2021-02-15,277.8056535602158
p09,2021-02-16,613.2008164509691
p09,2021-02-17,667.9579807544046
p09,2021-02-18,724.6093328097772
p09,2021-02-19,1151.8207953292306
p09,2021-02-20,1217.7578792660333
p09,2021-02-21,810.8980977723709
p09,2021-02-22,287.584481301905
p09,2021-02-23,622.9796441918121
p09,2021-02-24,677.7368084965136
p09,2021-02-25,734.388160551332
p09,2021-02-26,1161.5996230711876
p09,2021-02-27,1227.5367070073157
p09,2021-02-28,820.6769255135212
p09,2021-03-01,297.36330904340014
p09,2021-03-02,632.7584719334695
p09,2021-03-03,687.5156362376506
p09,2021-03-04,744.1669882934108
p09,2021-03-05,1171.3784508113447
p09,2021-03-06,1237.315534749862
p09,2021-03-07,830.4557532545014
p09,2021-03-08,307.14213678494116
p09,2021-03-09,642.5372996751273
p09,2021-03-10,697.2944639792737
p09,2021-03-11,753.9458160344418
p09,2021-03-12,1181.1572785528438
p09,2021-03-13,1247.0943624908432
p09,2021-03-14,840.2345809954817
p09,2021-03-15,316.9209645264822
p09,2021-03-16,652.3161274167848
p09,2021-03-17,707.073291720971
p09,2021-03-18,763.7246437765205
p09,2021-03-19,1190.9361062948005
p09,2021-03-20,1256.873190232427
p09,2021-03-21,850.0134087365468
p09,2021-03-22,326.6997922681255
p09,2021-03-23,662.0949551587944
p09,2021-03-24,716.8521194625941
p09,2021-03-25,773.5034715185993
p09,2021-03-26,1200.7149340367578
p10,2020-04-01,551.6092263654019
p10,2020-04-02,535.8429359829377
p10,2020-04-03,472.49364204681075
p10,2020-04-04,921.3419817485826
p10,2020-04-05,619.5542310737856
p10,2020-04-06,368.47195814095227
p10,2020-04-07,434.504637173756
p10,2020-04-08,573.5312895918206
p10,2020-04-09,557.7649992094772
p10,2020-04-10,494.41570527341185
p10,2020-04-11,943.2640449753353
p10,2020-04-12,641.4762943005073
p10,2020-04-13,390.39402136779904
p10,2020-04-14,456.42670040063337
p10,2020-04-15,595.4533528182394
p10,2020-04-16,579.6870624365023
p10,2020-04-17,516.3377685002619
p10,2020-04-18,965.1861082018004
p10,2020-04-19,663.3983575264614
p10,2020-04-20,412.3160845940981
p10,2020-04-21,478.3487636264309
p10,2020-04-22,617.3754160451973
p10,2020-04-23,601.6091256630419
p10,2020-04-24,538.259831727112
p10,2020-04-25,987.1081714285533
p10,2020-04-26,685.3204207527995
p10,2020-04-27,434.2381478210584
p10,2020-04-28,500.27082685270494
p10,2020-04-29,639.2974792710768
p10,2020-04-30,623.531188889213
p10,2020-05-01,560.1818949525561
p10,2020-05-02,1009.030234654623
p10,2020-05-03,707.2424839791374
p10,2020-05-04,456.1602110473575
p10,2020-05-05,522.1928900801853
p10,2020-05-06,661.2195424980347
p10,2020-05-07,645.4532521157527
p10,2020-05-08,582.1039581794062
p10,2020-05-09,1030.9522978813761
p10,2020-05-10,729.1645472054752
p10,2020-05-11,478.08227427420445
p10,2020-05-12,544.1149533064593
p10,2020-05-13,683.1416057244664
p10,2020-05-14,667.3753153422922
p10,2020-05-15,604.0260214061317
p10,2020-05-16,1052.8743611078412
p10,2020-05-17,751.0866104314292
p10,2020-05-18,500.0043375006171
p10,2020-05-19,566.0370165327332
p10,2020-05-20,705.0636689508854
p10,2020-05-21,689.2973785688315
p10,2020-05-22,625.9480846328572
p10,2020-05-23,1074.7964243345941
p10,2020-05-24,773.0086736593826
p10,2020-05-25,521.9264007274639
p10,2020-05-26,587.9590797596103
p10,2020-05-27,726.9857321773042
p10,2020-05-28,711.2194417954885
p10,2020-05-29,647.870147858426
p10,2020-05-30,1096.718487561347
p10,2020-05-31,794.9307368857205
p10,2020-06-01,543.848463953763
p10,2020-06-02,609.8811429864877
p10,2020-06-03,748.907795404262
p10,2020-06-04,733.1415050223964
p10,2020-06-05,669.7922110852762
p10,2020-06-06,1118.640550787812
p10,2020-06-07,816.8528001120585
p10,2020-06-08,565.770527180062
p10,2020-06-09,631.8032062122851
p10,2020-06-10,770.8298586301414
p10,2020-06-11,755.0635682485675
p10,2020-06-12,691.7142743120016
p10,2020-06-13,1140.562614014565
p10,2020-06-14,838.7748633396278
p10,2020-06-15,587.6925904063611
p10,2020-06-16,653.7252694385592
p10,2020-06-17,792.7519218570992
p10,2020-06-18,776.985631475107
p10,2020-06-19,713.6363375387272
p10,2020-06-20,1162.4846772406347
p10,2020-06-21,860.6969265663497
p10,2020-06-22,609.6146536332079
p10,2020-06-23,675.6473326660397
p10,2020-06-24,814.6739850840571
p10,2020-06-25,798.9076947021322
p10,2020-06-26,735.5584007654528
p10,2020-06-27,1184.4067404672437
p10,2020-06-28,882.6189897923036
p10,2020-06-29,631.5367168595071
p10,2020-06-30,697.5693958923134
p10,2020-07-01,836.5960483104893
p10,2020-07-02,820.8297579286717
p10,2020-07-03,757.4804639923027
p10,2020-07-04,1206.3288036938527
p10,2020-07-05,904.5410530182576
p10,2020-07-06,653.4587800864674
p10,2020-07-07,719.4914591191907
p10,2020-07-08,858.5181115369079
p10,2020-07-09,842.7518211548429
p10,2020-07-10,779.402527218904
p10,2020-07-11,1228.2508669206056
p10,2020-07-12,926.4631162449795
p10,2020-07-13,675.3808433127665
p10,2020-07-14,741.4135223460678
p10,2020-07-15,880.4401747633266
p10,2020-07-16,864.673884381014
p10,2020-07-17,801.3245904445971
p10,2020-07-18,1250.1729301466753
p10,2020-07-19,948.3851794709336
p10,2020-07-20,697.3029065396133
p10,2020-07-21,763.335585572945
p10,2020-07-22,902.3622379902977
p10,2020-07-23,886.595947607922
p10,2020-07-24,823.2466536713226
p10,2020-07-25,1272.0949933732845
p10,2020-07-26,970.3072426972716
p10,2020-07-27,719.2249697653644
p10,2020-07-28,785.2576487981396
p10,2020-07-29,924.2843012161771
p10,2020-07-30,908.518010834093
p10,2020-07-31,845.1687168980483
p10,2020-08-01,1294.0170565998935
p10,2020-08-02,992.2293059248409
p10,2020-08-03,741.1470329922116
p10,2020-08-04,807.1797120250167
p10,2020-08-05,946.206364443135
p10,2020-08-06,930.4400740606326
p10,2020-08-07,867.0907801247737
p10,2020-08-08,1315.9391198266464
p10,2020-08-09,1014.1513691515627
p10,2020-08-10,763.0690962190583
p10,2020-08-11,829.1017752518939
p10,2020-08-12,968.1284276695538
p10,2020-08-13,952.3621372876578
p10,2020-08-14,889.0128433504669
p10,2020-08-15,1337.8611830531113
p10,2020-08-16,1036.0734323775166
p10,2020-08-17,784.9911594448096
p10,2020-08-18,851.0238384776914
p10,2020-08-19,990.0504908959726
p10,2020-08-20,974.2842005141972
p10,2020-08-21,910.9349065773172
p10,2020-08-22,1359.7832462798644
p10,2020-08-23,1057.9954956038546
p10,2020-08-24,806.9132226723179
p10,2020-08-25,872.9459017039653
p10,2020-08-26,1011.9725541223912
p10,2020-08-27,996.2062637403684
p10,2020-08-28,932.8569698039182
p10,2020-08-29,1381.705309505934
p10,2020-08-30,1079.9175588301928
p10,2020-08-31,828.8352858986168
p10,2020-09-01,894.8679649314456
p10,2020-09-02,1033.894617349349
p10,2020-09-03,1018.1283269672762
p10,2020-09-04,954.7790330307682
p10,2020-09-05,1403.627372732543
p10,2020-09-06,1101.8396220565305
p10,2020-09-07,850.7573491254636
p10,2020-09-08,916.7900281577199
p10,2020-09-09,1055.816680575781
p10,2020-09-10,1040.0503901939333
p10,2020-09-11,976.7010962574936
p10,2020-09-12,1425.549435959152
p10,2020-09-13,1123.7616852824847
p10,2020-09-14,872.6794123518766
p10,2020-09-15,938.7120913839938
p10,2020-09-16,1077.7387438021997
p10,2020-09-17,1061.9724534204727
p10,2020-09-18,998.6231594842191
p10,2020-09-19,1447.471499185905
p10,2020-09-20,1145.6837485108217
p10,2020-09-21,894.6014755787234
p10,2020-09-22,960.6341546114742
p10,2020-09-23,1099.6608070286186
p10,2020-09-24,1083.894516646644
p10,2020-09-25,1020.5452227097879
p10,2020-09-26,1469.393562412658
p10,2020-09-27,1167.6058117367756
p10,2020-09-28,916.5235388050223
p10,2020-09-29,982.5562178377482
p10,2020-09-30,1121.5828702555766
p10,2020-10-01,1105.8165798735517
p10,2020-10-02,1042.467285936638
p10,2020-10-03,1491.315625639123
p10,2020-10-04,1189.5278749631136
p10,2020-10-05,938.4456020313214
p10,2020-10-06,1004.4782810635456
p10,2020-10-07,1143.504933481456
p10,2020-10-08,1127.7386430997226
p10,2020-10-09,1064.389349163239
